ID_Cliente,Nome,Idade,Genero,Localizacao,Status_Fidelidade
485,Paulo Gomes,29,Feminino,Rio de Janeiro,Inativo
486,Ana Gomes,57,Masculino,Salvador,Ativo
487,Paulo Fernandes,64,Feminino,São Paulo,Ativo
488,Pedro Pereira,64,Feminino,Belo Horizonte,Novo
489,Lucas Almeida,19,Feminino,São Paulo,VIP
490,Juliana Pereira,65,Masculino,São Paulo,Ativo
491,Pedro Oliveira,41,Masculino,Belo Horizonte,VIP
492,Juliana Almeida,35,Masculino,Rio de Janeiro,VIP
493,Lucas Fernandes,30,Feminino,São Paulo,Novo
494,João Fernandes,64,Feminino,Rio de Janeiro,Novo
495,Paulo Costa,66,Masculino,Curitiba,VIP
496,Carlos Gomes,43,Masculino,Curitiba,Ativo
497,Francisca Silva,19,Feminino,Rio de Janeiro,VIP
498,João Fernandes,46,Masculino,Belo Horizonte,Ativo
499,Maria Gomes,26,Feminino,Rio de Janeiro,Ativo
500,Carlos Oliveira,55,Feminino,Rio de Janeiro,Novo
501,Paulo Costa,46,Masculino,Belo Horizonte,Novo
502,Lucas Gomes,30,Masculino,Salvador,VIP
503,Francisca Santos,43,Masculino,Belo Horizonte,Inativo
504,Camila Costa,23,Feminino,São Paulo,Inativo
505,Lucas Souza,63,Masculino,Salvador,Inativo
506,Pedro Costa,44,Masculino,Curitiba,Novo
507,Carlos Santos,20,Masculino,Salvador,Ativo
508,Juliana Oliveira,70,Masculino,Curitiba,Inativo
509,Carlos Fernandes,68,Feminino,Salvador,Ativo
510,Carlos Costa,31,Masculino,Curitiba,Inativo
511,Francisca Santos,36,Masculino,São Paulo,Ativo
512,Juliana Gomes,41,Masculino,Rio de Janeiro,VIP
513,Juliana Lima,18,Feminino,Rio de Janeiro,VIP
514,Paulo Lima,47,Feminino,Curitiba,VIP
515,Paulo Oliveira,34,Feminino,Curitiba,VIP
516,Maria Pereira,54,Masculino,Curitiba,Novo
517,Juliana Costa,53,Feminino,Salvador,Inativo
518,Paulo Gomes,18,Feminino,Belo Horizonte,Inativo
519,Juliana Lima,51,Feminino,São Paulo,VIP
520,Camila Silva,60,Feminino,Curitiba,VIP
521,Ana Pereira,66,Masculino,São Paulo,Ativo
522,Paulo Pereira,23,Feminino,Salvador,Ativo
523,Juliana Silva,26,Feminino,Belo Horizonte,Novo
524,Juliana Almeida,46,Masculino,Curitiba,Novo
525,Ana Almeida,52,Feminino,Rio de Janeiro,Ativo
526,Pedro Oliveira,39,Feminino,São Paulo,VIP
527,Paulo Silva,70,Masculino,Curitiba,Novo
528,João Costa,33,Feminino,Salvador,Ativo
529,Lucas Oliveira,49,Feminino,Belo Horizonte,Ativo
530,Camila Oliveira,64,Feminino,São Paulo,VIP
531,Carlos Pereira,52,Masculino,Curitiba,Ativo
532,Pedro Santos,66,Feminino,São Paulo,Ativo
533,Ana Fernandes,69,Masculino,Belo Horizonte,Inativo
534,Carlos Gomes,62,Feminino,Salvador,Inativo
535,Carlos Fernandes,22,Masculino,São Paulo,Ativo
536,Lucas Santos,52,Feminino,Belo Horizonte,Ativo
537,Francisca Gomes,61,Masculino,Belo Horizonte,Novo
538,Camila Pereira,42,Feminino,Rio de Janeiro,Novo
539,Camila Silva,34,Masculino,Rio de Janeiro,Ativo
540,Carlos Almeida,43,Feminino,Salvador,Ativo
541,Juliana Silva,58,Masculino,Belo Horizonte,Inativo
542,Carlos Costa,69,Feminino,Curitiba,Novo
543,Maria Souza,64,Feminino,Salvador,Inativo
544,Carlos Gomes,48,Feminino,Belo Horizonte,Novo
545,Juliana Santos,69,Masculino,Salvador,Inativo
546,Carlos Costa,42,Feminino,Belo Horizonte,VIP
547,Ana Silva,30,Masculino,Belo Horizonte,Inativo
548,Camila Gomes,34,Feminino,Salvador,Inativo
549,Juliana Costa,34,Feminino,Rio de Janeiro,VIP
550,Lucas Almeida,46,Feminino,São Paulo,Ativo
551,Lucas Almeida,18,Masculino,São Paulo,Inativo
552,Juliana Gomes,52,Feminino,Curitiba,Novo
553,Lucas Almeida,48,Masculino,Rio de Janeiro,Novo
554,Camila Silva,46,Feminino,Rio de Janeiro,Novo
555,João Oliveira,66,Feminino,Belo Horizonte,VIP
556,Ana Gomes,38,Feminino,Curitiba,Novo
557,Pedro Souza,49,Feminino,Rio de Janeiro,Ativo
558,Paulo Pereira,51,Feminino,Curitiba,Novo
559,Juliana Lima,48,Masculino,Rio de Janeiro,VIP
560,Pedro Souza,47,Masculino,São Paulo,Inativo
561,Lucas Santos,54,Feminino,Curitiba,Novo
562,Carlos Silva,27,Masculino,Belo Horizonte,VIP
563,Camila Costa,38,Feminino,Curitiba,VIP
564,Ana Souza,42,Masculino,Rio de Janeiro,Ativo
565,Ana Gomes,24,Feminino,Salvador,Ativo
566,Lucas Oliveira,69,Masculino,Rio de Janeiro,Inativo
567,Lucas Almeida,26,Masculino,Salvador,Novo
568,Carlos Gomes,69,Masculino,Rio de Janeiro,Ativo
569,Camila Fernandes,52,Masculino,Rio de Janeiro,Inativo
570,Pedro Silva,66,Feminino,Rio de Janeiro,Inativo
571,Pedro Almeida,49,Masculino,Belo Horizonte,Inativo
572,Lucas Souza,68,Masculino,São Paulo,VIP
573,Ana Santos,69,Masculino,Belo Horizonte,VIP
574,Paulo Costa,67,Feminino,Belo Horizonte,Novo
575,Maria Fernandes,35,Feminino,Rio de Janeiro,Inativo
576,Camila Silva,19,Feminino,São Paulo,VIP
577,Francisca Almeida,63,Feminino,Salvador,Ativo
578,Ana Costa,55,Feminino,Belo Horizonte,VIP
579,Paulo Fernandes,39,Feminino,Rio de Janeiro,VIP
580,Ana Pereira,33,Feminino,Salvador,VIP
581,João Lima,40,Feminino,São Paulo,Inativo
582,Francisca Gomes,63,Feminino,Belo Horizonte,Ativo
583,Juliana Oliveira,55,Feminino,Curitiba,Ativo
584,Pedro Lima,49,Feminino,Belo Horizonte,Ativo
585,Camila Pereira,25,Masculino,Curitiba,VIP
586,Lucas Santos,54,Feminino,Belo Horizonte,Novo
587,Carlos Almeida,57,Masculino,São Paulo,Ativo
588,Juliana Silva,26,Feminino,Salvador,VIP
589,João Lima,19,Feminino,Salvador,VIP
590,Francisca Pereira,35,Feminino,Curitiba,VIP
591,João Almeida,36,Feminino,São Paulo,Inativo
592,Francisca Almeida,38,Feminino,Curitiba,Inativo
593,Camila Pereira,56,Feminino,São Paulo,Ativo
594,Pedro Souza,42,Masculino,Belo Horizonte,Ativo
595,Lucas Oliveira,53,Feminino,Curitiba,Novo
596,Camila Costa,47,Masculino,Salvador,Ativo
597,Camila Almeida,31,Masculino,Rio de Janeiro,VIP
598,Juliana Santos,66,Feminino,Salvador,VIP
599,Ana Lima,38,Feminino,Rio de Janeiro,VIP
600,Francisca Pereira,58,Feminino,Belo Horizonte,Ativo
601,Camila Pereira,61,Feminino,Belo Horizonte,VIP
602,Juliana Santos,54,Masculino,Rio de Janeiro,Ativo
603,Lucas Lima,31,Feminino,Rio de Janeiro,Novo
604,Carlos Pereira,22,Masculino,Salvador,Ativo
605,Maria Souza,46,Feminino,Belo Horizonte,Ativo
606,Camila Fernandes,43,Feminino,Belo Horizonte,VIP
607,Lucas Souza,42,Masculino,São Paulo,Ativo
608,Lucas Oliveira,41,Feminino,São Paulo,Ativo
609,Francisca Lima,20,Feminino,Curitiba,Novo
610,Paulo Gomes,49,Feminino,Curitiba,VIP
611,Paulo Almeida,28,Feminino,Salvador,Inativo
612,Lucas Oliveira,70,Masculino,São Paulo,Novo
613,João Silva,42,Masculino,São Paulo,Novo
614,Juliana Fernandes,27,Feminino,Belo Horizonte,Novo
615,Camila Lima,26,Masculino,Salvador,VIP
616,Maria Fernandes,24,Masculino,Curitiba,VIP
617,João Fernandes,43,Masculino,Salvador,Inativo
618,Carlos Oliveira,24,Feminino,Belo Horizonte,Inativo
619,Maria Fernandes,58,Masculino,Salvador,Novo
620,Camila Gomes,41,Masculino,Rio de Janeiro,Novo
621,Paulo Oliveira,19,Feminino,Curitiba,Ativo
622,Pedro Pereira,29,Feminino,Curitiba,Ativo
623,Pedro Silva,25,Feminino,Rio de Janeiro,Inativo
624,Lucas Lima,55,Masculino,São Paulo,VIP
625,Lucas Almeida,18,Masculino,Rio de Janeiro,Novo
626,Maria Souza,59,Feminino,Rio de Janeiro,Ativo
627,Camila Pereira,18,Feminino,Belo Horizonte,Inativo
628,Pedro Gomes,23,Feminino,Belo Horizonte,Ativo
629,Juliana Silva,45,Masculino,Belo Horizonte,VIP
630,Ana Fernandes,59,Feminino,Rio de Janeiro,Ativo
631,Paulo Pereira,62,Feminino,Salvador,VIP
632,Pedro Almeida,18,Feminino,São Paulo,VIP
633,Maria Oliveira,66,Masculino,São Paulo,Ativo
634,Juliana Santos,37,Masculino,Belo Horizonte,Ativo
635,Ana Silva,64,Feminino,Curitiba,Ativo
636,Maria Fernandes,51,Feminino,Rio de Janeiro,Ativo
637,Camila Almeida,36,Masculino,Rio de Janeiro,VIP
638,Maria Pereira,63,Masculino,Salvador,Novo
639,Carlos Pereira,52,Feminino,Belo Horizonte,Inativo
640,Pedro Pereira,37,Feminino,Curitiba,Ativo
641,Paulo Souza,60,Masculino,Belo Horizonte,Novo
642,Paulo Oliveira,28,Masculino,Curitiba,Inativo
643,Paulo Silva,60,Feminino,Curitiba,Ativo
644,João Fernandes,67,Feminino,Belo Horizonte,VIP
645,Francisca Costa,53,Masculino,Salvador,Ativo
646,Lucas Pereira,60,Feminino,Belo Horizonte,Novo
647,Francisca Fernandes,35,Feminino,São Paulo,VIP
648,Ana Almeida,59,Masculino,Rio de Janeiro,VIP
649,Camila Almeida,25,Masculino,Salvador,VIP
650,Juliana Almeida,47,Masculino,Rio de Janeiro,Novo
651,Maria Souza,49,Feminino,Curitiba,Ativo
652,Juliana Santos,37,Masculino,Belo Horizonte,Ativo
653,Ana Souza,28,Feminino,Curitiba,Novo
654,Paulo Oliveira,27,Feminino,Belo Horizonte,Inativo
655,Francisca Costa,27,Feminino,Curitiba,Ativo
656,Carlos Fernandes,28,Masculino,São Paulo,Ativo
657,Camila Almeida,37,Masculino,São Paulo,VIP
658,Juliana Almeida,60,Feminino,Salvador,VIP
659,Lucas Oliveira,62,Feminino,São Paulo,Inativo
660,Ana Silva,51,Feminino,Salvador,VIP
661,Camila Pereira,65,Feminino,Belo Horizonte,Inativo
662,Camila Santos,49,Masculino,São Paulo,Inativo
663,Francisca Souza,46,Feminino,Curitiba,VIP
664,Juliana Lima,61,Masculino,Rio de Janeiro,Ativo
665,Camila Lima,44,Feminino,Belo Horizonte,Inativo
666,Paulo Santos,36,Masculino,Belo Horizonte,VIP
667,Pedro Lima,54,Feminino,Belo Horizonte,Inativo
668,Maria Fernandes,30,Masculino,Belo Horizonte,Inativo
669,Carlos Almeida,67,Feminino,Curitiba,Novo
670,Juliana Santos,25,Masculino,São Paulo,Inativo
671,Maria Souza,65,Masculino,Curitiba,VIP
672,Pedro Santos,20,Feminino,Salvador,Novo
673,Lucas Souza,57,Feminino,Rio de Janeiro,Ativo
674,João Fernandes,67,Masculino,Salvador,VIP
675,Juliana Lima,38,Feminino,Belo Horizonte,Ativo
676,João Costa,42,Masculino,São Paulo,VIP
677,Maria Gomes,19,Feminino,Rio de Janeiro,VIP
678,Francisca Almeida,26,Feminino,Rio de Janeiro,Ativo
679,Lucas Costa,53,Masculino,Salvador,Inativo
680,Carlos Costa,46,Feminino,Rio de Janeiro,VIP
681,Ana Pereira,66,Masculino,Curitiba,Novo
682,Lucas Santos,18,Masculino,Belo Horizonte,VIP
683,Ana Lima,61,Feminino,Salvador,Inativo
684,Francisca Fernandes,42,Feminino,Salvador,Inativo
685,Pedro Lima,65,Feminino,Salvador,Inativo
686,Lucas Pereira,69,Masculino,Belo Horizonte,VIP
687,Carlos Almeida,41,Feminino,Curitiba,Ativo
688,Paulo Silva,21,Masculino,Belo Horizonte,Inativo
689,Juliana Fernandes,60,Masculino,São Paulo,Inativo
690,Carlos Oliveira,32,Masculino,Salvador,Inativo
691,João Santos,68,Masculino,Curitiba,Novo
692,Lucas Pereira,45,Masculino,Curitiba,Ativo
693,Lucas Lima,55,Feminino,Salvador,Novo
694,Lucas Fernandes,34,Masculino,Salvador,Inativo
695,Pedro Oliveira,61,Feminino,São Paulo,Ativo
696,Pedro Pereira,24,Feminino,Rio de Janeiro,VIP
697,Carlos Pereira,53,Masculino,Rio de Janeiro,Novo
698,Pedro Almeida,45,Feminino,Rio de Janeiro,VIP
699,Paulo Costa,43,Feminino,Curitiba,VIP
700,Paulo Silva,38,Feminino,São Paulo,Novo
701,Juliana Fernandes,30,Feminino,Belo Horizonte,VIP
702,Juliana Costa,46,Masculino,Belo Horizonte,Novo
703,João Gomes,24,Masculino,Salvador,Novo
704,Juliana Fernandes,56,Feminino,Curitiba,Inativo
705,João Santos,30,Masculino,Rio de Janeiro,Novo
706,Paulo Lima,53,Feminino,Salvador,VIP
707,Ana Fernandes,59,Feminino,Salvador,VIP
708,Maria Santos,27,Feminino,Belo Horizonte,Novo
709,João Silva,59,Masculino,Belo Horizonte,Inativo
710,Francisca Souza,65,Masculino,Rio de Janeiro,Ativo
711,Juliana Gomes,20,Feminino,Curitiba,VIP
712,Ana Silva,39,Feminino,Belo Horizonte,Novo
713,Camila Gomes,50,Masculino,São Paulo,Ativo
714,Francisca Souza,33,Masculino,Curitiba,Inativo
715,Juliana Souza,38,Feminino,São Paulo,Novo
716,Ana Santos,31,Feminino,São Paulo,Ativo
717,Juliana Santos,29,Feminino,Belo Horizonte,Novo
718,Francisca Pereira,51,Feminino,Belo Horizonte,Inativo
719,Camila Oliveira,21,Feminino,Rio de Janeiro,Ativo
720,Camila Pereira,19,Masculino,Belo Horizonte,Inativo
721,Juliana Souza,32,Feminino,São Paulo,Inativo
722,Francisca Costa,22,Feminino,Salvador,Inativo
723,Lucas Lima,64,Masculino,Belo Horizonte,Inativo
724,Juliana Fernandes,19,Masculino,Salvador,Novo
725,Paulo Fernandes,50,Masculino,Curitiba,Ativo
726,João Souza,64,Masculino,São Paulo,Inativo
727,Paulo Gomes,28,Masculino,São Paulo,Ativo
728,Camila Souza,23,Masculino,Rio de Janeiro,Ativo
729,Paulo Oliveira,43,Feminino,Curitiba,Novo
730,Juliana Costa,52,Feminino,Salvador,Novo
731,Ana Silva,21,Feminino,Rio de Janeiro,Novo
732,Juliana Costa,35,Masculino,Salvador,VIP
733,Paulo Almeida,61,Feminino,São Paulo,Inativo
734,Ana Gomes,68,Masculino,Belo Horizonte,Novo
735,João Oliveira,22,Masculino,Salvador,Ativo
736,Lucas Souza,32,Feminino,Belo Horizonte,VIP
737,Francisca Silva,53,Masculino,Rio de Janeiro,VIP
738,Camila Almeida,23,Feminino,Rio de Janeiro,VIP
739,Ana Almeida,22,Feminino,Curitiba,VIP
740,Ana Santos,58,Feminino,Salvador,Novo
741,Pedro Oliveira,44,Feminino,Rio de Janeiro,Novo
742,Lucas Gomes,44,Masculino,Curitiba,Novo
743,Camila Souza,61,Masculino,São Paulo,VIP
744,Pedro Oliveira,42,Feminino,Curitiba,Inativo
745,Francisca Silva,53,Feminino,Curitiba,Inativo
746,Paulo Silva,56,Masculino,São Paulo,Inativo
747,Carlos Santos,37,Feminino,Rio de Janeiro,Ativo
748,Juliana Silva,32,Masculino,Curitiba,Novo
749,Pedro Oliveira,24,Masculino,Rio de Janeiro,Inativo
750,Ana Souza,60,Masculino,São Paulo,Ativo
751,Pedro Silva,57,Masculino,São Paulo,Novo
752,Ana Lima,70,Feminino,Salvador,Inativo
753,Juliana Oliveira,50,Masculino,Belo Horizonte,Ativo
754,Juliana Silva,26,Feminino,Curitiba,Ativo
755,Carlos Fernandes,67,Masculino,Rio de Janeiro,Novo
756,Carlos Souza,68,Masculino,São Paulo,VIP
757,Camila Oliveira,65,Masculino,São Paulo,Ativo
758,Ana Almeida,48,Masculino,Salvador,Novo
759,Pedro Silva,55,Masculino,Curitiba,Novo
760,Carlos Souza,34,Masculino,Salvador,Novo
761,Juliana Fernandes,52,Feminino,Belo Horizonte,VIP
762,João Gomes,45,Feminino,São Paulo,Novo
763,Juliana Santos,31,Feminino,Curitiba,Novo
764,Carlos Almeida,21,Masculino,Rio de Janeiro,Inativo
765,João Gomes,35,Masculino,Salvador,VIP
766,Pedro Oliveira,59,Masculino,Belo Horizonte,Inativo
767,Carlos Costa,29,Feminino,Salvador,Ativo
768,Paulo Costa,51,Masculino,São Paulo,Inativo
769,Paulo Lima,34,Feminino,Belo Horizonte,VIP
770,Pedro Oliveira,47,Feminino,Belo Horizonte,Inativo
771,Pedro Pereira,50,Masculino,Rio de Janeiro,VIP
772,Francisca Gomes,38,Masculino,Rio de Janeiro,Novo
773,Pedro Costa,38,Masculino,São Paulo,Ativo
774,João Fernandes,31,Feminino,Belo Horizonte,Inativo
775,João Lima,48,Masculino,Rio de Janeiro,Novo
776,Juliana Souza,63,Masculino,Belo Horizonte,Novo
777,Carlos Lima,41,Masculino,Salvador,Inativo
778,Camila Silva,28,Feminino,Belo Horizonte,Novo
779,Juliana Oliveira,20,Masculino,Rio de Janeiro,VIP
780,Maria Costa,39,Feminino,Salvador,Inativo
781,Paulo Costa,40,Masculino,Salvador,Inativo
782,Pedro Lima,18,Feminino,Curitiba,VIP
783,Lucas Almeida,63,Masculino,Belo Horizonte,Inativo
784,Paulo Pereira,19,Feminino,Salvador,Novo
785,Lucas Costa,31,Feminino,Rio de Janeiro,Novo
786,Francisca Almeida,46,Masculino,São Paulo,Inativo
787,Francisca Costa,25,Masculino,Belo Horizonte,VIP
788,Camila Costa,50,Masculino,Curitiba,Novo
789,Carlos Gomes,39,Masculino,Salvador,Ativo
790,Francisca Fernandes,37,Masculino,Belo Horizonte,VIP
791,João Santos,30,Masculino,Curitiba,Ativo
792,Francisca Souza,31,Feminino,Curitiba,VIP
793,Juliana Costa,33,Masculino,Belo Horizonte,Inativo
794,Maria Gomes,66,Masculino,Rio de Janeiro,Inativo
795,Paulo Souza,41,Feminino,Belo Horizonte,Ativo
796,Camila Fernandes,49,Feminino,Belo Horizonte,Ativo
797,João Souza,61,Masculino,Belo Horizonte,VIP
798,Francisca Santos,33,Feminino,Curitiba,VIP
799,Lucas Almeida,57,Masculino,São Paulo,VIP
800,Lucas Lima,47,Feminino,São Paulo,Inativo
801,Francisca Almeida,48,Feminino,Curitiba,VIP
802,Francisca Souza,69,Feminino,Curitiba,VIP
803,Camila Costa,60,Masculino,Belo Horizonte,Novo
804,Juliana Lima,32,Feminino,Curitiba,VIP
805,Ana Costa,26,Masculino,Salvador,Novo
806,João Santos,62,Masculino,São Paulo,Novo
807,Pedro Fernandes,30,Masculino,Rio de Janeiro,Inativo
808,Pedro Lima,51,Feminino,Curitiba,VIP
809,Pedro Oliveira,59,Masculino,Curitiba,Novo
810,Lucas Gomes,42,Feminino,Salvador,Inativo
811,Francisca Lima,19,Feminino,Rio de Janeiro,VIP
812,Paulo Fernandes,50,Masculino,Curitiba,Novo
813,Maria Oliveira,70,Feminino,Rio de Janeiro,VIP
814,João Santos,67,Feminino,Salvador,Ativo
815,Pedro Lima,43,Feminino,Belo Horizonte,Novo
816,Paulo Pereira,49,Feminino,São Paulo,Novo
817,Maria Santos,22,Feminino,Salvador,VIP
818,João Gomes,31,Feminino,Salvador,Ativo
819,Carlos Souza,51,Feminino,Curitiba,Novo
820,Camila Costa,65,Masculino,São Paulo,Inativo
821,Maria Silva,55,Feminino,Rio de Janeiro,Ativo
822,João Almeida,25,Feminino,São Paulo,Ativo
823,Carlos Souza,37,Feminino,Curitiba,Novo
824,Camila Oliveira,34,Feminino,São Paulo,Novo
825,Maria Silva,64,Feminino,Belo Horizonte,Novo
826,Maria Gomes,51,Masculino,Curitiba,Ativo
827,Ana Almeida,70,Masculino,Rio de Janeiro,VIP
828,Francisca Santos,62,Feminino,Belo Horizonte,Ativo
829,Ana Costa,39,Masculino,Curitiba,Inativo
830,Juliana Fernandes,54,Masculino,São Paulo,Ativo
831,Francisca Lima,63,Masculino,São Paulo,VIP
832,Carlos Costa,26,Masculino,Salvador,VIP
833,Camila Almeida,21,Masculino,Salvador,Inativo
834,Maria Santos,54,Feminino,Curitiba,Inativo
835,Carlos Santos,50,Feminino,São Paulo,Inativo
836,Lucas Santos,36,Feminino,São Paulo,Novo
837,João Fernandes,52,Masculino,São Paulo,VIP
838,Paulo Santos,68,Masculino,São Paulo,Novo
839,Carlos Fernandes,33,Masculino,Curitiba,Novo
840,Ana Oliveira,61,Feminino,Belo Horizonte,VIP
841,Pedro Almeida,60,Masculino,Salvador,VIP
842,Paulo Gomes,21,Masculino,Rio de Janeiro,VIP
843,João Lima,52,Feminino,São Paulo,VIP
844,Juliana Santos,52,Feminino,Curitiba,Novo
845,Lucas Silva,61,Feminino,São Paulo,Inativo
846,Camila Gomes,66,Masculino,Salvador,Novo
847,Juliana Oliveira,19,Feminino,Belo Horizonte,Ativo
848,Lucas Almeida,65,Masculino,Salvador,Novo
849,Paulo Santos,26,Masculino,São Paulo,Inativo
850,Ana Oliveira,37,Masculino,Rio de Janeiro,Ativo
851,Ana Almeida,37,Masculino,Salvador,Ativo
852,Camila Gomes,65,Feminino,Rio de Janeiro,Novo
853,Francisca Pereira,24,Feminino,Belo Horizonte,Novo
854,Lucas Gomes,66,Feminino,Curitiba,Inativo
855,Camila Silva,28,Masculino,Rio de Janeiro,Novo
856,Francisca Souza,63,Feminino,Belo Horizonte,VIP
857,João Lima,25,Masculino,São Paulo,VIP
858,Juliana Oliveira,57,Masculino,Curitiba,Novo
859,Pedro Silva,54,Masculino,Curitiba,Novo
860,Lucas Souza,54,Feminino,Belo Horizonte,Ativo
861,Camila Almeida,44,Feminino,Curitiba,Novo
862,Paulo Fernandes,33,Feminino,São Paulo,Ativo
863,Juliana Lima,45,Feminino,Salvador,VIP
864,Pedro Oliveira,56,Feminino,São Paulo,Novo
865,Lucas Costa,36,Feminino,Salvador,Inativo
866,Camila Oliveira,37,Masculino,Rio de Janeiro,VIP
867,João Silva,56,Feminino,Belo Horizonte,VIP
868,Carlos Silva,32,Feminino,Rio de Janeiro,Inativo
869,Ana Fernandes,69,Masculino,Rio de Janeiro,Inativo
870,Lucas Pereira,35,Feminino,Belo Horizonte,Ativo
871,Maria Oliveira,50,Feminino,Salvador,Inativo
872,Lucas Costa,49,Masculino,Salvador,Novo
873,Pedro Santos,64,Feminino,Rio de Janeiro,VIP
874,Juliana Oliveira,28,Masculino,São Paulo,Ativo
875,Paulo Lima,25,Feminino,São Paulo,Novo
876,Juliana Santos,21,Masculino,Belo Horizonte,Novo
877,João Pereira,69,Masculino,Salvador,Novo
878,Camila Oliveira,21,Feminino,Salvador,Ativo
879,Paulo Pereira,43,Masculino,Belo Horizonte,VIP
880,Paulo Silva,40,Masculino,São Paulo,VIP
881,Juliana Lima,41,Feminino,Belo Horizonte,Ativo
882,Francisca Costa,68,Masculino,Belo Horizonte,VIP
883,João Gomes,41,Masculino,Salvador,VIP
884,Paulo Silva,33,Masculino,Belo Horizonte,Novo
885,Pedro Costa,70,Feminino,Rio de Janeiro,Ativo
886,Pedro Oliveira,35,Feminino,São Paulo,Inativo
887,Pedro Costa,26,Masculino,Belo Horizonte,VIP
888,Maria Oliveira,64,Masculino,Belo Horizonte,VIP
889,Pedro Souza,65,Feminino,Rio de Janeiro,Ativo
890,Carlos Almeida,64,Feminino,Rio de Janeiro,Ativo
891,Paulo Fernandes,64,Masculino,Rio de Janeiro,VIP
892,Lucas Souza,67,Masculino,Rio de Janeiro,Inativo
893,Carlos Silva,26,Feminino,São Paulo,VIP
894,Maria Costa,64,Masculino,Salvador,Ativo
895,Carlos Oliveira,53,Masculino,Curitiba,Novo
896,João Oliveira,62,Masculino,Rio de Janeiro,Inativo
897,Francisca Costa,62,Feminino,Belo Horizonte,Novo
898,Carlos Souza,68,Masculino,Rio de Janeiro,Ativo
899,Francisca Fernandes,63,Masculino,Salvador,Ativo
900,Maria Almeida,36,Feminino,Rio de Janeiro,Novo
901,Carlos Fernandes,22,Masculino,Salvador,Inativo
902,Lucas Almeida,24,Feminino,Salvador,Inativo
903,Juliana Oliveira,40,Feminino,São Paulo,Inativo
904,Juliana Almeida,65,Masculino,Belo Horizonte,Novo
905,Camila Gomes,66,Feminino,Salvador,Novo
906,Paulo Fernandes,70,Masculino,Belo Horizonte,Ativo
907,Camila Silva,23,Masculino,Rio de Janeiro,Inativo
908,Juliana Lima,42,Feminino,Rio de Janeiro,Novo
909,Ana Fernandes,43,Masculino,Salvador,Novo
910,Ana Silva,36,Feminino,Salvador,Ativo
911,Pedro Gomes,18,Feminino,Salvador,VIP
912,Juliana Santos,31,Feminino,Salvador,Ativo
913,João Costa,44,Feminino,Curitiba,Ativo
914,João Lima,69,Feminino,São Paulo,Novo
915,Maria Lima,20,Masculino,Rio de Janeiro,Inativo
916,Carlos Souza,42,Masculino,Rio de Janeiro,Novo
917,Juliana Souza,65,Masculino,Salvador,Novo
918,João Lima,39,Masculino,Belo Horizonte,Ativo
919,Lucas Souza,25,Feminino,São Paulo,VIP
920,Paulo Almeida,49,Masculino,Salvador,Inativo
921,Camila Oliveira,52,Feminino,Salvador,Ativo
922,Pedro Pereira,37,Feminino,Curitiba,VIP
923,Ana Fernandes,29,Masculino,São Paulo,VIP
924,Ana Almeida,20,Masculino,São Paulo,Ativo
925,Ana Fernandes,64,Feminino,Salvador,Ativo
926,Francisca Fernandes,61,Feminino,Curitiba,Ativo
927,Ana Oliveira,39,Masculino,Curitiba,Ativo
928,Pedro Santos,37,Feminino,São Paulo,Ativo
929,Pedro Gomes,24,Feminino,Salvador,Novo
930,Maria Almeida,27,Masculino,Curitiba,Inativo
931,Paulo Pereira,54,Feminino,Salvador,Novo
932,Paulo Costa,33,Feminino,São Paulo,Novo
933,Carlos Santos,56,Feminino,São Paulo,Novo
934,Juliana Santos,25,Masculino,Salvador,Inativo
935,Camila Souza,53,Masculino,Rio de Janeiro,VIP
936,Paulo Santos,59,Masculino,Belo Horizonte,VIP
937,João Gomes,49,Feminino,Curitiba,Inativo
938,Juliana Santos,21,Feminino,Salvador,Ativo
939,Maria Oliveira,25,Masculino,Rio de Janeiro,Novo
940,Maria Oliveira,63,Masculino,Curitiba,Inativo
941,Maria Costa,41,Masculino,Curitiba,Ativo
942,Francisca Pereira,21,Masculino,Curitiba,VIP
943,Carlos Silva,58,Masculino,Rio de Janeiro,Novo
944,Pedro Pereira,65,Feminino,Rio de Janeiro,Novo
945,Pedro Silva,33,Masculino,Belo Horizonte,VIP
946,Pedro Souza,66,Masculino,Salvador,Novo
